AGENT_CODE_HASH,Start,End,Training Program,Venue
8905632497637062545,05/22/2018,05/25/2018,Basic Sales Training,IL Alabang
8905632497637062545,07/12/2018,07/12/2018,ICER,I-Care Makati
8905632497637062545,06/20/2018,06/20/2018,VUL Product Packages,IL Makati
16979434625735629534,07/12/2018,07/12/2018,ICER,I-Care Makati
16979434625735629534,10/08/2018,10/08/2018,Building Your Network: Targeting Individuals,IL Makati
16979434625735629534,10/08/2018,10/08/2018,Building Your Network: Targeting Groups,IL Makati
16979434625735629534,06/11/2018,06/14/2018,Basic Sales Training,IL Quezon Avenue
16979434625735629534,05/23/2018,05/23/2018,Personal Branding: Image Impression,IL Makati
1962719555669695049,05/08/2018,05/11/2018,Basic Sales Training,IL Makati
1962719555669695049,05/24/2018,05/25/2018,VUL Product Packages,IL Makati
1962719555669695049,05/23/2018,05/23/2018,Personal Branding: Image Impression,IL Makati
2982169778894370136,08/15/2018,08/15/2018,Building Your Network: Targeting Groups,IL Batangas
2982169778894370136,08/15/2018,08/15/2018,Building Your Network: Targeting Individuals,IL Batangas
17609916276127502909,11/20/2018,11/21/2018,ACE Your Presentation,IL Laoag
17609916276127502909,10/09/2018,10/12/2018,Basic Sales Training,IL Laoag
17609916276127502909,10/23/2018,10/23/2018,Building Your Network: Targeting Groups,IL Laoag
17609916276127502909,10/23/2018,10/23/2018,Building Your Network: Targeting Individuals,IL Laoag
17609916276127502909,10/24/2018,10/24/2018,Mastering Client's Objections & Closing,IL Laoag
17609916276127502909,10/25/2018,10/25/2018,IL's Auto Underwriting System: H.O.T.,IL Laoag
17609916276127502909,10/25/2018,10/25/2018,LARA Orientation,IL Laoag
17876573180633808256,07/24/2018,07/25/2018,VUL Product Packages,IL Makati
13661643219127984980,10/16/2018,10/19/2018,Basic Sales Training,IL Malolos
3275527870317567795,05/08/2018,05/11/2018,Basic Sales Training,IL Makati
3275527870317567795,07/27/2018,07/27/2018,Faster Start,IL Pasig
3275527870317567795,12/04/2018,12/05/2018,ACE Your Presentation,IL Pasig
3275527870317567795,10/17/2018,10/18/2018,Financial Planning Program: Module 1,IL Makati
3275527870317567795,10/25/2018,10/26/2018,Financial Planning Program: Module 2,IL Makati
3275527870317567795,11/08/2018,11/09/2018,Financial Planning Program: Module 3,IL Makati
17731547449261450570,05/09/2018,05/12/2018,Basic Sales Training,IL Santiago
17731547449261450570,06/27/2018,06/27/2018,Personal Branding: Image Impression,IL Santiago
17959097408540954614,12/04/2018,12/07/2018,Basic Sales Training,IL Olongapo
7981873472278164357,09/19/2018,09/19/2018,Personal Financial Planning,IL Lucena
7981873472278164357,09/20/2018,09/20/2018,Building Your Network: Targeting Individuals,IL Lucena
7981873472278164357,09/20/2018,09/20/2018,Building Your Network: Targeting Groups,IL Lucena
7776953694192984958,07/11/2018,07/14/2018,Basic Sales Training,IL Masbate
7776953694192984958,08/14/2018,08/15/2018,VUL Product Packages,IL Masbate
7776953694192984958,08/16/2018,08/16/2018,Mastering Client's Objections & Closing,IL Masbate
7776953694192984958,08/16/2018,08/16/2018,Sales Clinics,IL Masbate
15036919871216227236,06/13/2018,06/16/2018,Basic Sales Training,IL San Pablo
13248117646306654574,06/04/2018,06/04/2018,Personal Branding: Image Impression,IL Balanga
13248117646306654574,06/05/2018,06/05/2018,VUL Product Packages,IL Balanga
13248117646306654574,08/20/2018,08/23/2018,Basic Sales Training,IL Balanga
12476575061303477988,07/11/2018,07/14/2018,Basic Sales Training,IL Masbate
12476575061303477988,08/14/2018,08/15/2018,VUL Product Packages,IL Masbate
12476575061303477988,08/16/2018,08/16/2018,Mastering Client's Objections & Closing,IL Masbate
12476575061303477988,08/16/2018,08/16/2018,Sales Clinics,IL Masbate
1115705549380874552,11/06/2018,11/09/2018,Basic Sales Training,IL San Pablo
1115705549380874552,11/21/2018,11/22/2018,ACE Your Presentation,IL San Pablo
1115705549380874552,11/23/2018,11/23/2018,Personal Financial Planning,IL San Pablo
10191791112745869769,06/05/2018,06/08/2018,Basic Sales Training,IL Makati
2309305634311235094,11/05/2018,11/08/2018,Basic Sales Training,IL Cabanatuan
12419404358776687590,08/07/2018,08/10/2018,Basic Sales Training,IL Cauayan
12419404358776687590,09/18/2018,09/18/2018,Personal Branding: Image Impression,IL Cauayan
12419404358776687590,09/19/2018,09/19/2018,Building Your Network: Targeting Individuals,IL Cauayan
12419404358776687590,09/20/2018,09/21/2018,VUL Product Packages,IL Cauayan
12816535211191788642,06/11/2018,06/14/2018,Basic Sales Training,IL Quezon Avenue
12816535211191788642,11/22/2018,11/23/2018,ACE Your Presentation,IL Quezon Avenue
10178258501800107188,07/19/2018,07/20/2018,VUL Product Packages,IL Cabanatuan
16576717915194504549,06/26/2018,06/29/2018,Basic Sales Training,IL Legazpi
16576717915194504549,07/09/2018,07/09/2018,LARA Orientation,IL Legazpi
16576717915194504549,09/26/2018,09/27/2018,VUL Product Packages,IL Legazpi
16576717915194504549,09/28/2018,09/28/2018,Personal Branding: Image Impression,IL Legazpi
16576717915194504549,11/22/2018,11/23/2018,ACE Your Presentation,IL Legazpi
6862436630167033408,08/21/2018,08/24/2018,Basic Sales Training,IL Legazpi
6862436630167033408,11/20/2018,11/21/2018,ACE Your Presentation,IL Legazpi
12083053026410625232,06/11/2018,06/14/2018,Basic Sales Training,IL Quezon Avenue
12083053026410625232,06/23/2018,06/23/2018,Personal Branding: Image Impression,IL Aurora
12083053026410625232,06/29/2018,06/29/2018,VUL Product Packages,IL Aurora
16922262710650028859,09/18/2018,09/21/2018,Basic Sales Training,IL Makati
11173333094831969557,10/15/2018,10/18/2018,Basic Sales Training,IL Alabang
11173333094831969557,10/29/2018,10/30/2018,ACE Your Presentation,IL Alabang
7476990408974159420,07/31/2018,08/03/2018,Basic Sales Training,IL Alabang
7476990408974159420,10/08/2018,10/08/2018,Building Your Network: Targeting Individuals,IL Makati
7476990408974159420,10/08/2018,10/08/2018,Building Your Network: Targeting Groups,IL Makati
6473650528528976384,05/15/2018,05/18/2018,Basic Sales Training,IL Cauayan
6473650528528976384,11/12/2018,11/13/2018,ACE Your Presentation,IL Santiago
13354685806392164606,05/29/2018,06/01/2018,Basic Sales Training,IL Solano
4332912869121199247,09/18/2018,09/21/2018,Basic Sales Training,IL Makati
4332912869121199247,10/17/2018,10/18/2018,Financial Planning Program: Module 1,IL Makati
4332912869121199247,10/25/2018,10/26/2018,Financial Planning Program: Module 2,IL Makati
4332912869121199247,11/08/2018,11/09/2018,Financial Planning Program: Module 3,IL Makati
2217321361246158562,08/14/2018,08/14/2018,Personal Financial Planning,IL Batangas
2217321361246158562,08/15/2018,08/15/2018,Building Your Network: Targeting Groups,IL Batangas
2217321361246158562,08/15/2018,08/15/2018,Building Your Network: Targeting Individuals,IL Batangas
2217321361246158562,11/13/2018,11/16/2018,Basic Sales Training,IL Batangas
4348336520773375418,07/31/2018,08/03/2018,Basic Sales Training,IL Alabang
4348336520773375418,08/13/2018,08/17/2018,Basic Sales Training,IL Makati
11038519386657155807,05/29/2018,06/01/2018,Basic Sales Training,IL Solano
6553906276260189433,08/07/2018,08/10/2018,Basic Sales Training,IL Baguio
6553906276260189433,10/18/2018,10/18/2018,Building Your Network: Targeting Individuals,IL Baguio
6553906276260189433,10/18/2018,10/18/2018,Building Your Network: Targeting Groups,IL Baguio
6553906276260189433,10/19/2018,10/19/2018,Mastering Client's Objections & Closing,IL Baguio
13963169422029393467,07/12/2018,07/12/2018,ICER,I-Care Makati
13963169422029393467,07/24/2018,07/25/2018,VUL Product Packages,IL Makati
13963169422029393467,07/26/2018,07/26/2018,Personal Branding: Image Impression,IL Makati
13963169422029393467,07/09/2018,07/12/2018,Basic Sales Training,IL Makati
9385483906012545726,08/07/2018,08/10/2018,Basic Sales Training,IL Baguio
793064503781668722,08/07/2018,08/10/2018,Basic Sales Training,IL Baguio
1019639763663215722,08/07/2018,08/10/2018,Basic Sales Training,IL Baguio
1019639763663215722,10/18/2018,10/18/2018,Building Your Network: Targeting Individuals,IL Baguio
1019639763663215722,10/18/2018,10/18/2018,Building Your Network: Targeting Groups,IL Baguio
1019639763663215722,10/19/2018,10/19/2018,Mastering Client's Objections & Closing,IL Baguio
9389097724970705039,09/25/2018,09/25/2018,VUL Product Packages,IL Makati
9389097724970705039,09/25/2018,09/25/2018,VUL Product Packages,IL Makati
9389097724970705039,09/28/2018,09/28/2018,Personal Branding: Image Impression,IL Makati
9389097724970705039,09/28/2018,09/28/2018,Personal Branding: Image Impression,IL Makati
7461059040537153596,10/23/2018,10/26/2018,Basic Sales Training,IL Makati
17181082750371958820,10/16/2018,10/19/2018,Basic Sales Training,IL Malolos
14983628984150345573,10/23/2018,10/26/2018,Basic Sales Training,IL Makati
422251021187964658,08/07/2018,08/10/2018,Basic Sales Training,IL Baguio
10865161370756512850,08/15/2018,08/18/2018,Basic Sales Training,IL Cabanatuan
7620927814682006309,08/13/2018,08/17/2018,Basic Sales Training,IL Makati
7620927814682006309,08/23/2018,08/24/2018,VUL Product Packages,IL Makati
7620927814682006309,08/29/2018,08/29/2018,Personal Branding: Image Impression,IL Makati
7620927814682006309,09/18/2018,09/21/2018,Basic Sales Training,IL Makati
7620927814682006309,10/11/2018,10/11/2018,Building Your Network: Targeting Individuals,IL Makati
7620927814682006309,10/11/2018,10/11/2018,Building Your Network: Targeting Groups,IL Makati
12722282825581704602,07/17/2018,07/20/2018,Basic Sales Training,IL Makati
12722282825581704602,08/13/2018,08/17/2018,Basic Sales Training,IL Makati
6867093936057094499,07/17/2018,07/20/2018,Basic Sales Training,IL Imus
5096067614110905899,09/18/2018,09/21/2018,Basic Sales Training,IL Makati
5096067614110905899,11/15/2018,11/16/2018,ACE Your Presentation,IL Makati
7167426756008580485,10/16/2018,10/19/2018,Basic Sales Training,IL Imus
17128528490685762384,09/18/2018,09/21/2018,Basic Sales Training,IL Makati
7363328929841083986,10/09/2018,10/09/2018,Mastering Client's Objections & Closing,IL Alabang
7363328929841083986,10/10/2018,10/10/2018,Building Your Network: Targeting Individuals,IL Alabang
7363328929841083986,10/10/2018,10/10/2018,Building Your Network: Targeting Groups,IL Alabang
3835986271972767220,11/15/2018,11/16/2018,ACE Your Presentation,I-Care Makati
13686817217319752608,12/04/2018,12/07/2018,Basic Sales Training,IL Makati
12331777052702609093,10/15/2018,10/18/2018,Basic Sales Training,IL Alabang
12331777052702609093,11/23/2018,11/23/2018,Personal Financial Planning,IL San Pablo
14012701447787206014,11/05/2018,11/08/2018,Basic Sales Training,IL Cabanatuan
13249515649612866434,09/18/2018,09/21/2018,Basic Sales Training,IL Legazpi
13249515649612866434,10/23/2018,10/23/2018,Personal Branding: Image Impression,IL Legazpi
13249515649612866434,10/24/2018,10/24/2018,Personal Financial Planning,IL Legazpi
13249515649612866434,10/25/2018,10/25/2018,Mastering Client's Objections & Closing,IL Legazpi
13249515649612866434,11/13/2018,11/14/2018,ACE Your Presentation,IL Naga
13249515649612866434,11/15/2018,11/15/2018,Personal Financial Planning,IL Naga
2536358328451493444,10/09/2018,10/09/2018,Mastering Client's Objections & Closing,IL Alabang
2536358328451493444,10/10/2018,10/10/2018,Building Your Network: Targeting Individuals,IL Alabang
2536358328451493444,10/10/2018,10/10/2018,Building Your Network: Targeting Groups,IL Alabang
2536358328451493444,10/15/2018,10/18/2018,Basic Sales Training,IL Alabang
2536358328451493444,10/29/2018,10/30/2018,ACE Your Presentation,IL Alabang
14787299222753537757,10/10/2018,10/13/2018,Basic Sales Training,IL Dagupan
6493775267965281631,10/10/2018,10/13/2018,Basic Sales Training,IL Dagupan
6493775267965281631,11/15/2018,11/16/2018,ACE Your Presentation,IL Dagupan
18188913590913452999,11/22/2018,11/23/2018,ACE Your Presentation,IL Quezon Avenue
10243135546512370385,10/15/2018,10/18/2018,Basic Sales Training,IL Alabang
4127009036936181609,11/13/2018,11/14/2018,ACE Your Presentation,IL Naga
4127009036936181609,11/15/2018,11/15/2018,Personal Financial Planning,IL Naga
6009077485790139985,11/13/2018,11/14/2018,ACE Your Presentation,IL Naga
6009077485790139985,11/15/2018,11/15/2018,Personal Financial Planning,IL Naga
6496278095400705924,01/23/2018,01/26/2018,Basic Sales Training,IL Cebu
6496278095400705924,03/06/2018,03/07/2018,VUL Product Packages,IL Cebu
2787245085095912996,02/06/2018,02/09/2018,Basic Sales Training,IL Tacloban
5791095841747760392,02/06/2018,02/09/2018,Basic Sales Training,IL Tacloban
5791095841747760392,04/24/2018,04/25/2018,VUL Product Packages,IL Tacloban
5791095841747760392,08/16/2018,08/17/2018,VUL Product Packages,Tacloban
3051494356789116017,01/23/2018,01/26/2018,Basic Sales Training,IL Cebu
3051494356789116017,05/21/2018,05/24/2018,Basic Sales Training,IL Cebu
15253422999623496073,02/14/2018,02/15/2018,VUL Product Packages,IL Cebu
15253422999623496073,03/19/2018,03/22/2018,Basic Sales Training,IL Cebu
15253422999623496073,03/27/2018,03/27/2018,Personal Branding: Image Impression,IL Cebu
4199819272565435286,03/06/2018,03/07/2018,VUL Product Packages,IL Cebu
4199819272565435286,02/26/2018,03/01/2018,Basic Sales Training,IL Cebu
1814538551542496255,03/12/2018,03/15/2018,Basic Sales Training,IL Ormoc
1814538551542496255,04/11/2018,04/12/2018,VUL Product Packages,IL Ormoc
13968203021867915756,03/12/2018,03/15/2018,Basic Sales Training,IL Ormoc
13968203021867915756,04/11/2018,04/12/2018,VUL Product Packages,IL Ormoc
16979355433267853650,03/06/2018,03/07/2018,VUL Product Packages,IL Cebu
16979355433267853650,05/10/2018,05/10/2018,Personal Branding: Image Impression,IL Cebu
16979355433267853650,02/26/2018,03/01/2018,Basic Sales Training,IL Cebu
4201319482612101829,04/13/2018,04/13/2018,Personal Branding: Image Impression,IL Cebu
3460182577627967439,03/06/2018,03/07/2018,VUL Product Packages,IL Cebu
3460182577627967439,05/10/2018,05/10/2018,Personal Branding: Image Impression,IL Cebu
3460182577627967439,02/26/2018,03/01/2018,Basic Sales Training,IL Cebu
10381506150862124601,04/16/2018,04/19/2018,Basic Sales Training,IL Cebu
10381506150862124601,05/11/2018,05/11/2018,Personal Branding: Image Impression,Dumaguete
15799143003236000338,03/06/2018,03/07/2018,VUL Product Packages,IL Cebu
15799143003236000338,02/26/2018,03/01/2018,Basic Sales Training,IL Cebu
12846209372855539190,03/19/2018,03/22/2018,Basic Sales Training,IL Cebu
12846209372855539190,03/27/2018,03/27/2018,Personal Branding: Image Impression,IL Cebu
12846209372855539190,04/11/2018,04/12/2018,VUL Product Packages,IL Cebu
4952480761802988758,08/14/2018,08/15/2018,VUL Product Packages,IL Cebu
4952480761802988758,06/07/2018,06/08/2018,VUL Product Packages,IL Cebu
15028913672461083542,03/19/2018,03/22/2018,Basic Sales Training,IL Cebu
15028913672461083542,04/13/2018,04/13/2018,Personal Branding: Image Impression,IL Cebu
15028913672461083542,06/07/2018,06/08/2018,VUL Product Packages,IL Cebu
15433532362146810620,04/16/2018,04/19/2018,Basic Sales Training,IL Cebu
6652530621920164086,04/17/2018,04/20/2018,Basic Sales Training,IL Davao
6652530621920164086,06/05/2018,06/08/2018,Basic Sales Training,IL Davao
15446274248932289473,04/16/2018,04/19/2018,Basic Sales Training,IL Cebu
15446274248932289473,05/08/2018,05/09/2018,VUL Product Packages,IL Cebu
15446274248932289473,05/10/2018,05/10/2018,Personal Branding: Image Impression,IL Cebu
5416984001259562246,03/19/2018,03/22/2018,Basic Sales Training,IL Cebu
5416984001259562246,03/27/2018,03/27/2018,Personal Branding: Image Impression,IL Cebu
5416984001259562246,04/11/2018,04/12/2018,VUL Product Packages,IL Cebu
11258704248850531055,03/19/2018,03/22/2018,Basic Sales Training,IL Cebu
11258704248850531055,05/08/2018,05/09/2018,VUL Product Packages,IL Cebu
11258704248850531055,09/20/2018,09/20/2018,Personal Branding: Image Impression,IL Cebu
8766864268260920455,05/21/2018,05/24/2018,Basic Sales Training,IL Cebu
8766864268260920455,06/21/2018,06/21/2018,Personal Branding: Image Impression,IL Cebu
8766864268260920455,06/07/2018,06/08/2018,VUL Product Packages,IL Cebu
5908060741844290966,05/08/2018,05/09/2018,VUL Product Packages,IL Cebu
5908060741844290966,05/10/2018,05/10/2018,Personal Branding: Image Impression,IL Cebu
5908060741844290966,06/13/2018,06/16/2018,Basic Sales Training,IL Cebu
930550978525541733,04/16/2018,04/19/2018,Basic Sales Training,IL Cebu
